1,1,682.07,285.96,34.32,102.25,-1,-11773,-14337,0
2,1,678,284.34,34.215,101.83,-1,-11259,-13537,0
3,1,673.04,282.38,34.086,101.31,-1,-10623,-12631,0
4,1,667.6,280.22,33.944,100.74,-1,-9806,-11726,0
5,1,661.96,277.99,33.798,100.16,-1,-8891,-10722,0
5,2,719.33,284.06,40.475,117.66,-1,-8751.4,-10569,0
6,1,656.27,275.73,33.65,99.565,-1,-7876.8,-9596.7,0
6,2,713.3,282.91,40.367,117.32,-1,-7742,-9425.9,0
7,1,650.58,273.47,33.502,98.972,-1,-7363.2,-8411.4,0
7,2,705.94,281.51,40.236,116.9,-1,-7425.1,-8263.2,0
8,1,644.89,271.22,33.354,98.38,-1,-8109.3,-7449.4,0
8,2,697.86,279.96,40.091,116.45,-1,-8228.7,-7316.3,0
9,1,639.2,268.96,33.206,97.787,-1,-8933.8,-6521.2,0
9,2,689.5,278.37,39.94,115.97,-1,-9037.7,-6386,0
10,1,633.53,266.71,33.056,97.193,-1,-9378.2,-5490.7,0
10,2,681.09,276.74,39.787,115.5,-1,-9417.1,-5334.5,0
10,3,749.38,320.78,18.401,103.59,-1,-9448,-5175.5,0
11,1,627.9,264.45,32.902,96.596,-1,-9327.5,-4286.2,0
11,2,672.81,275.08,39.635,115.02,-1,-9268.8,-4093.4,0
11,3,741.99,317.02,24.963,105.84,-1,-9209.3,-3899.1,0
12,1,622.4,262.17,32.735,95.993,-1,-8956.7,-2975,0
12,2,664.87,273.33,39.483,114.54,-1,-8915.8,-2800.9,0
12,3,733.6,312.85,31.49,108.01,-1,-8875.4,-2626.3,0
13,1,617.13,259.88,32.545,95.379,-1,-8668.6,-1728.7,0
13,2,657.53,271.41,39.33,114.06,-1,-8625.9,-1543.7,0
13,3,725.33,308.88,36.511,109.56,-1,-8582.8,-1356.8,0
14,1,612.18,257.55,32.323,94.749,-1,-8366.8,-419.88,0
14,2,651.03,269.25,39.177,113.58,-1,-8328,-250.97,0
14,3,717.74,305.4,39.451,110.28,-1,-8291.9,-93.379,0
15,1,607.55,255.18,32.069,94.103,-1,-8125.2,636.97,0
15,2,645.37,266.85,39.025,113.1,-1,-8091.6,784.23,0
15,3,710.82,302.36,40.694,110.33,-1,-8057.8,932.64,0
16,1,603.15,252.8,31.792,93.446,-1,-7900.6,1620.5,0
16,2,640.31,264.29,38.873,112.63,-1,-7882.8,1697.9,0
16,3,704.33,299.6,40.963,110.01,-1,0,0,0
17,1,598.88,250.4,31.503,92.783,-1,-12017,-14957,0
17,2,635.59,261.63,38.72,112.15,-1,-11996,-14835,0
17,3,698.01,296.95,40.845,109.54,-1,-11972,-14699,0
18,1,594.66,248,31.208,92.117,-1,-11813,-13991,0
18,2,630.99,258.93,38.567,111.67,-1,-11751,-13862,0
18,3,691.74,294.32,40.615,109.02,-1,-11673,-13739,0
18,4,746.64,338.5,21.418,109.98,-1,-11582,-13621,0
19,1,590.45,245.6,30.912,91.45,-1,-11172,-13150,0
19,2,626.44,256.23,38.415,111.19,-1,-11065,-13029,0
19,3,685.46,291.7,40.385,108.5,-1,-10956,-12906,0
19,4,739.22,336.89,28.52,110.42,-1,-10843,-12783,0
20,1,586.24,243.19,30.615,90.783,-1,-10310,-12323,0
20,2,621.88,253.52,38.263,110.71,-1,-10150,-12220,0
20,3,679.18,289.08,40.155,107.98,-1,-9983.1,-12119,0
20,4,730.46,334.84,36.343,110.94,-1,-9811.7,-12017,0
21,1,582.03,240.79,30.318,90.117,-1,-9092.5,-11592,0
21,2,617.32,250.81,38.11,110.23,-1,-8904.9,-11480,0
21,3,672.91,286.46,39.925,107.46,-1,-8715.8,-11365,0
21,4,721.41,332.44,43.304,111.5,-1,-8528.7,-11245,0
22,1,577.82,238.39,30.022,89.45,-1,-7871.4,-10669,0
22,2,612.79,248.11,37.958,109.75,-1,-7726,-10504,0
22,3,666.63,283.83,39.696,106.94,-1,-7584.8,-10336,0
22,4,712.84,329.73,48.221,112.03,-1,-7452.8,-10165,0
23,1,573.62,235.98,29.726,88.783,-1,-7154.2,-9484.7,0
23,2,608.36,245.4,37.809,109.25,-1,-7129.9,-9315.4,0
23,3,660.39,281.21,39.468,106.42,-1,-7115.1,-9145.2,0
23,4,705.01,326.77,50.841,112.54,-1,-7108.7,-8973.7,0
24,1,569.41,233.58,29.43,88.117,-1,-7133.7,-8275.4,0
24,2,604.18,242.7,37.664,108.7,-1,-7143.9,-8098,0
24,3,654.25,278.6,39.24,105.9,-1,-7154.1,-7919.4,0
24,4,697.79,323.64,51.696,113.02,-1,-7164.5,-7739.7,0
25,1,565.2,231.18,29.134,87.45,-1,-7206.3,-7008.8,0
25,2,600.44,240.01,37.529,108.07,-1,-7216.9,-6823.1,0
25,3,648.36,275.99,39.012,105.38,-1,-7227.2,-6637,0
25,4,690.91,320.41,51.6,113.49,-1,-7237.3,-6451.5,0
26,1,560.99,228.77,28.838,86.783,-1,-7267.4,-5741.4,0
26,2,597.33,237.33,37.404,107.33,-1,-7265.4,-5566.8,0
26,3,642.96,273.41,38.784,104.86,-1,-7252,-5387.4,0
26,4,684.2,317.15,51.129,113.94,-1,-7222.8,-5200.8,0
27,1,556.78,226.37,28.542,86.117,-1,-6990.4,-4397.9,0
27,2,594.83,234.66,37.29,106.47,-1,-6925,-4200,0
27,3,638.21,270.85,38.555,104.35,-1,-6861.9,-4011,0
27,4,677.67,313.88,50.551,114.34,-1,-6801.2,-3831.2,0
28,1,552.58,223.96,28.245,85.45,-1,-6567.6,-3141.3,0
28,2,592.78,231.99,37.185,105.53,-1,-6510.6,-2961.5,0
28,3,634.11,268.33,38.325,103.83,-1,-6455.1,-2774.9,0
28,4,671.51,310.6,49.981,114.62,-1,-6401,-2581.5,0
29,1,548.37,221.56,27.948,84.782,-1,-6191.2,-1767.4,0
29,2,590.98,229.33,37.086,104.54,-1,-6144,-1563.5,0
29,3,630.5,265.83,38.095,103.31,-1,-6104.9,-1366.3,0
