1,-1,410.96,178.91,89.691,218.76,66.342,-1,-1,-1
1,-1,278.62,188.31,75.524,184.2,55.955,-1,-1,-1
1,-1,160.54,250.91,44.668,108.95,47.598,-1,-1,-1
1,-1,55.714,154.29,117.14,285.71,46.478,-1,-1,-1
1,-1,190,200,63.077,153.85,43.367,-1,-1,-1
1,-1,165.33,201.98,48.643,118.64,36.909,-1,-1,-1
1,-1,147.5,270,41,100,14.028,-1,-1,-1
2,-1,271.26,195.69,75.524,184.2,67.293,-1,-1,-1
2,-1,419.73,178.91,89.691,218.76,65.892,-1,-1,-1
2,-1,203.19,206.12,57.981,141.42,64.961,-1,-1,-1
2,-1,154.11,199.44,69.155,168.67,55.025,-1,-1,-1
2,-1,67.143,154.29,117.14,285.71,44.947,-1,-1,-1
3,-1,428.49,178.91,89.691,218.76,76.666,-1,-1,-1
3,-1,263.91,195.69,75.524,184.2,71.225,-1,-1,-1
3,-1,208.85,206.12,57.981,141.42,55.78,-1,-1,-1
3,-1,160.84,199.44,69.155,168.67,53.595,-1,-1,-1
3,-1,78.571,154.29,117.14,285.71,45.091,-1,-1,-1
4,-1,256.55,195.69,75.524,184.2,83.224,-1,-1,-1
4,-1,437.26,178.91,89.691,218.76,74.622,-1,-1,-1
4,-1,138.85,180.92,75.524,184.2,49.001,-1,-1,-1
4,-1,216.13,214.19,52.903,129.03,35.35,-1,-1,-1
4,-1,146.21,254.77,75.524,184.2,28.143,-1,-1,-1
4,-1,177.69,200,63.077,153.85,25.371,-1,-1,-1
4,-1,492.44,292.28,48.643,118.64,17.97,-1,-1,-1
4,-1,86.575,170.18,89.691,218.76,17.677,-1,-1,-1
4,-1,66.923,286.15,63.077,153.85,10.689,-1,-1,-1
5,-1,446.03,187.64,89.691,218.76,76.549,-1,-1,-1
5,-1,247,188,82,200,67.549,-1,-1,-1
5,-1,171.54,200,63.077,153.85,58.666,-1,-1,-1
5,-1,216.13,214.19,52.903,129.03,40.498,-1,-1,-1
5,-1,140.63,185.92,69.155,168.67,28.257,-1,-1,-1
5,-1,94.713,195.69,75.524,184.2,27.093,-1,-1,-1
5,-1,153.56,254.77,75.524,184.2,13.499,-1,-1,-1
5,-1,59.789,267.04,69.155,168.67,8.1533,-1,-1,-1
6,-1,447.76,177.6,98.115,239.31,82.981,-1,-1,-1
6,-1,249.2,195.69,75.524,184.2,65.991,-1,-1,-1
6,-1,177.69,200,63.077,153.85,55.986,-1,-1,-1
6,-1,220.18,206.12,57.981,141.42,51.467,-1,-1,-1
6,-1,153.08,206.15,63.077,153.85,28.52,-1,-1,-1
6,-1,95,188,82,200,18.845,-1,-1,-1
6,-1,160.92,254.77,75.524,184.2,16.784,-1,-1,-1
7,-1,223,188,82,200,75.689,-1,-1,-1
7,-1,457.31,177.6,98.115,239.31,70.581,-1,-1,-1
7,-1,183.85,200,63.077,153.85,54.43,-1,-1,-1
7,-1,113.43,158.4,98.115,239.31,20.871,-1,-1,-1
7,-1,256.55,180.92,75.524,184.2,20,-1,-1,-1
7,-1,168.28,254.77,75.524,184.2,12.03,-1,-1,-1
8,-1,234.48,188.31,75.524,184.2,104.06,-1,-1,-1
8,-1,457.31,177.6,98.115,239.31,98.808,-1,-1,-1
8,-1,186.19,206.12,57.981,141.42,52.296,-1,-1,-1
8,-1,122.99,158.4,98.115,239.31,19.098,-1,-1,-1
9,-1,466.87,177.6,98.115,239.31,114.76,-1,-1,-1
9,-1,223,188,82,200,101.22,-1,-1,-1
9,-1,145.57,172.17,107.29,261.69,37.969,-1,-1,-1
10,-1,223,188,82,200,117.39,-1,-1,-1
10,-1,476.42,177.6,98.115,239.31,104.77,-1,-1,-1
10,-1,151.64,196.8,98.115,239.31,44.54,-1,-1,-1
11,-1,485.97,168,98.115,239.31,121.79,-1,-1,-1
11,-1,223,180,82,200,101.68,-1,-1,-1
11,-1,156.07,182.61,107.29,261.69,49.559,-1,-1,-1
12,-1,485.97,177.6,98.115,239.31,130.93,-1,-1,-1
12,-1,218.08,178.91,89.691,218.76,73.095,-1,-1,-1
12,-1,146.15,141.54,126.15,307.69,52.219,-1,-1,-1
13,-1,495.52,168,98.115,239.31,119.64,-1,-1,-1
13,-1,156.07,182.61,107.29,261.69,45.904,-1,-1,-1
13,-1,251.54,224.62,63.077,153.85,42.077,-1,-1,-1
13,-1,200.55,161.45,89.691,218.76,19.577,-1,-1,-1
14,-1,505.07,177.6,98.115,239.31,105.45,-1,-1,-1
14,-1,166.56,182.61,107.29,261.69,48.272,-1,-1,-1
14,-1,271.15,206.12,57.981,141.42,13.182,-1,-1,-1
14,-1,245.38,230.77,63.077,153.85,8.291,-1,-1,-1
14,-1,477.24,225.23,75.524,184.2,0.6669,-1,-1,-1
15,-1,505.07,177.6,98.115,239.31,90.427,-1,-1,-1
15,-1,166.56,182.61,107.29,261.69,61.445,-1,-1,-1
15,-1,272.9,209.03,52.903,129.03,29.052,-1,-1,-1
16,-1,514.63,177.6,98.115,239.31,89.465,-1,-1,-1
16,-1,166.56,182.61,107.29,261.69,61.888,-1,-1,-1
16,-1,276.81,206.12,57.981,141.42,30.645,-1,-1,-1
17,-1,177.05,182.61,107.29,261.69,63.404,-1,-1,-1
17,-1,524.18,177.6,98.115,239.31,61.89,-1,-1,-1
17,-1,282.48,200.47,57.981,141.42,42.111,-1,-1,-1
18,-1,288.14,206.12,57.981,141.42,60.854,-1,-1,-1
18,-1,533.73,177.6,98.115,239.31,50.722,-1,-1,-1
18,-1,170.75,196.8,98.115,239.31,49.52,-1,-1,-1
19,-1,288.46,200,63.077,153.85,83.324,-1,-1,-1
19,-1,151,188,82,200,49.02,-1,-1,-1
19,-1,543.28,177.6,98.115,239.31,48.163,-1,-1,-1
19,-1,174.32,267.04,69.155,168.67,32.554,-1,-1,-1
19,-1,207,180,82,200,27.425,-1,-1,-1
20,-1,151,188,82,200,71.64,-1,-1,-1
20,-1,293.81,206.12,57.981,141.42,63.49,-1,-1,-1
20,-1,209.32,187.64,89.691,218.76,35.72,-1,-1,-1
20,-1,559,172,82,200,22.385,-1,-1,-1
20,-1,190,286.15,63.077,153.85,15.411,-1,-1,-1
21,-1,143,180,82,200,69.797,-1,-1,-1
21,-1,303.87,214.19,52.903,129.03,65.681,-1,-1,-1
21,-1,218.08,178.91,89.691,218.76,30.73,-1,-1,-1
21,-1,282.11,280.56,69.155,168.67,20.056,-1,-1,-1
21,-1,182.99,254.77,75.524,184.2,13.123,-1,-1,-1
21,-1,565.52,180.92,75.524,184.2,9.849,-1,-1,-1
22,-1,143,188,82,200,84.163,-1,-1,-1
22,-1,312.3,216.24,48.643,118.64,48.482,-1,-1,-1
22,-1,295.58,280.56,69.155,168.67,37.474,-1,-1,-1
22,-1,226.85,187.64,89.691,218.76,15.426,-1,-1,-1
22,-1,270,292.31,63.077,153.85,8.3837,-1,-1,-1
23,-1,135,180,82,200,94.583,-1,-1,-1
23,-1,261.43,165.71,117.14,285.71,53.762,-1,-1,-1
23,-1,212.41,180.92,75.524,184.2,35.309,-1,-1,-1
24,-1,127,180,82,200,79.448,-1,-1,-1
24,-1,261.43,165.71,117.14,285.71,62.681,-1,-1,-1
24,-1,219.77,180.92,75.524,184.2,60.939,-1,-1,-1
25,-1,227.13,180.92,75.524,184.2,73.279,-1,-1,-1
25,-1,272.86,165.71,117.14,285.71,65.367,-1,-1,-1
25,-1,131.49,188.31,75.524,184.2,65.353,-1,-1,-1
25,-1,-0.54422,176.73,44.668,108.95,10.381,-1,-1,-1
26,-1,127.16,199.44,69.155,168.67,59.054,-1,-1,-1
26,-1,227.13,180.92,75.524,184.2,53.181,-1,-1,-1
26,-1,256.92,153.85,126.15,307.69,50.672,-1,-1,-1
26,-1,3.8095,176.73,44.668,108.95,13.367,-1,-1,-1
27,-1,227.13,180.92,75.524,184.2,55.049,-1,-1,-1
27,-1,272.86,165.71,117.14,285.71,50.433,-1,-1,-1
27,-1,124.14,188.31,75.524,184.2,33.372,-1,-1,-1
27,-1,-0.84211,179.15,69.155,168.67,18.375,-1,-1,-1
28,-1,272.86,165.71,117.14,285.71,53.104,-1,-1,-1
28,-1,241.84,195.69,75.524,184.2,52.93,-1,-1,-1
28,-1,109.43,180.92,75.524,184.2,46.103,-1,-1,-1
28,-1,-0.76923,261.54,63.077,153.85,30.662,-1,-1,-1
28,-1,12.517,172.36,44.668,108.95,27.051,-1,-1,-1
28,-1,73.263,212.96,69.155,168.67,6.9645,-1,-1,-1
29,-1,284.29,165.71,117.14,285.71,59.01,-1,-1,-1
29,-1,106.95,192.68,69.155,168.67,46.989,-1,-1,-1
29,-1,255.16,206.2,69.155,168.67,45.869,-1,-1,-1
29,-1,227.13,180.92,75.524,184.2,38.669,-1,-1,-1
29,-1,-0.59259,292.28,48.643,118.64,34.009,-1,-1,-1
29,-1,16.871,172.36,44.668,108.95,13.165,-1,-1,-1
29,-1,20,265.81,52.903,129.03,11.827,-1,-1,-1
29,-1,89.481,268.51,48.643,118.64,1.8592,-1,-1,-1
30,-1,295.71,165.71,117.14,285.71,77.143,-1,-1,-1
30,-1,-1.194,168,98.115,239.31,72.195,-1,-1,-1
30,-1,234.48,180.92,75.524,184.2,37.917,-1,-1,-1
30,-1,79,180,82,200,35.733,-1,-1,-1
30,-1,268.63,206.2,69.155,168.67,14.222,-1,-1,-1
31,-1,-1.194,168,98.115,239.31,85.229,-1,-1,-1
31,-1,307.14,165.71,117.14,285.71,62.099,-1,-1,-1
31,-1,79,188,82,200,54.768,-1,-1,-1
31,-1,248.42,199.44,69.155,168.67,34.725,-1,-1,-1
31,-1,47,188,82,200,19.803,-1,-1,-1
31,-1,291.5,274,41,100,10.855,-1,-1,-1
32,-1,8.3582,168,98.115,239.31,77.01,-1,-1,-1
32,-1,60.274,178.91,89.691,218.76,74.247,-1,-1,-1
32,-1,268.63,199.44,69.155,168.67,55.22,-1,-1,-1
32,-1,306.15,153.85,126.15,307.69,54.636,-1,-1,-1
32,-1,241.68,192.68,69.155,168.67,12.895,-1,-1,-1
33,-1,46.567,168,98.115,239.31,82.082,-1,-1,-1
33,-1,261.89,199.44,69.155,168.67,69.955,-1,-1,-1
33,-1,332.05,178.91,89.691,218.76,52.69,-1,-1,-1
33,-1,-1,212,82,200,34.191,-1,-1,-1
33,-1,298.71,234.84,52.903,129.03,3.7797,-1,-1,-1
34,-1,268.63,199.44,69.155,168.67,65.698,-1,-1,-1
34,-1,46.567,168,98.115,239.31,52.34,-1,-1,-1
34,-1,340.82,187.64,89.691,218.76,44.439,-1,-1,-1
34,-1,15,188,82,200,26.771,-1,-1,-1
