1,-1,678.73,291.21,50.405,100.81,0.95258,-1,-1,-1
2,-1,674.74,288.38,50.996,101.99,0.89238,-1,-1,-1
2,-1,431.24,138.42,31.944,63.888,0.49992,-1,-1,-1
3,-1,662.43,285.54,49.433,98.866,0.95614,-1,-1,-1
4,-1,660.62,283.85,50.032,100.07,0.86514,-1,-1,-1
4,-1,431.1,138.8,31.351,62.702,0.50003,-1,-1,-1
5,-1,653.23,277.87,49.641,99.283,0.90021,-1,-1,-1
5,-1,431.24,138.42,31.944,63.888,0.50012,-1,-1,-1
6,-1,645.95,277.46,49.302,98.604,0.88016,-1,-1,-1
6,-1,725.9,351.34,27.835,55.669,0.25272,-1,-1,-1
6,-1,431.24,138.42,31.944,63.888,0.50008,-1,-1,-1
7,-1,698.62,284.01,55.963,111.93,0.9139,-1,-1,-1
7,-1,637.2,274.98,49.252,98.505,0.8706,-1,-1,-1
7,-1,431.24,138.42,31.944,63.888,0.49996,-1,-1,-1
8,-1,635,272.87,46.676,93.351,0.90749,-1,-1,-1
8,-1,689.98,284.13,55.916,111.83,0.74461,-1,-1,-1
8,-1,431.17,138.6,31.665,63.331,0.50024,-1,-1,-1
9,-1,686.77,280.63,57.572,115.15,0.93176,-1,-1,-1
9,-1,628.9,270.03,48.516,97.032,0.91565,-1,-1,-1
9,-1,431.24,138.42,31.944,63.888,0.49993,-1,-1,-1
10,-1,623.92,269.37,48.288,96.574,0.9111,-1,-1,-1
10,-1,679.67,281.77,55.9,111.8,0.75596,-1,-1,-1
10,-1,431.24,138.42,31.944,63.888,0.49991,-1,-1,-1
11,-1,616.96,265.44,49.733,99.464,0.87054,-1,-1,-1
11,-1,665.63,271.23,60.392,120.78,0.53114,-1,-1,-1
11,-1,431.24,138.42,31.944,63.888,0.49991,-1,-1,-1
12,-1,615.79,265.03,46.768,93.536,0.66693,-1,-1,-1
12,-1,660.17,273.5,56.631,113.26,0.52759,-1,-1,-1
12,-1,431.24,138.42,31.944,63.888,0.49993,-1,-1,-1
13,-1,610.92,258.22,49.225,98.449,0.80834,-1,-1,-1
13,-1,652.94,271.08,59.665,119.33,0.67184,-1,-1,-1
13,-1,716.23,345.6,35.51,71.021,0.34927,-1,-1,-1
13,-1,431.24,138.42,31.944,63.888,0.49996,-1,-1,-1
13,-1,587.13,97.855,146.78,293.56,2.6113e-05,-1,-1,-1
14,-1,608.47,259.12,45.225,90.449,0.90235,-1,-1,-1
14,-1,641.88,267.41,56.758,113.52,0.77486,-1,-1,-1
14,-1,630.34,289.5,43.296,86.593,0.47301,-1,-1,-1
14,-1,708.96,327.36,44.613,89.226,0.45441,-1,-1,-1
14,-1,587.13,97.854,146.78,293.56,2.6117e-05,-1,-1,-1
14,-1,431.24,138.42,31.944,63.888,0.49998,-1,-1,-1
14,-1,654.23,329.04,28.229,56.458,0.27496,-1,-1,-1
15,-1,632.82,264.38,57.237,114.47,0.87993,-1,-1,-1
15,-1,600.5,256.72,46.683,93.367,0.85476,-1,-1,-1
15,-1,700.03,304.59,54.589,109.18,0.64777,-1,-1,-1
15,-1,431.24,138.42,31.944,63.888,0.50026,-1,-1,-1
15,-1,587.13,97.857,146.78,293.56,2.6124e-05,-1,-1,-1
15,-1,653.17,243.04,91.14,182.28,0.1436,-1,-1,-1
16,-1,627.89,262.59,58.916,117.83,0.87686,-1,-1,-1
16,-1,698.03,302.18,56.404,112.81,0.88099,-1,-1,-1
16,-1,601.25,253.61,44.614,89.227,0.76271,-1,-1,-1
16,-1,431.21,138.51,31.813,63.627,0.50061,-1,-1,-1
17,-1,593.2,250.65,45.821,91.641,0.97125,-1,-1,-1
17,-1,614.3,259.2,59.12,118.24,0.83756,-1,-1,-1
17,-1,686.45,293.74,57.269,114.54,0.8971,-1,-1,-1
17,-1,431.24,138.42,31.944,63.888,0.49995,-1,-1,-1
