1,-1,428,98,104,236,118.14,-1,-1,-1
1,-1,332,82,104,236,110.52,-1,-1,-1
1,-1,172,82,104,236,87.305,-1,-1,-1
1,-1,83.636,103.64,94.545,214.55,64.524,-1,-1,-1
1,-1,502,113,52,118,59.388,-1,-1,-1
1,-1,556.67,81.667,86.667,196.67,52.626,-1,-1,-1
1,-1,518,121,52,118,15.184,-1,-1,-1
2,-1,428,98,104,236,114.53,-1,-1,-1
2,-1,172,82,104,236,101.47,-1,-1,-1
2,-1,332,82,104,236,97.171,-1,-1,-1
2,-1,69.091,103.64,94.545,214.55,89.206,-1,-1,-1
2,-1,506.3,114.55,56.877,129.07,61.222,-1,-1,-1
2,-1,563.64,74.545,94.545,214.55,57.733,-1,-1,-1
3,-1,172,82,104,236,121.62,-1,-1,-1
3,-1,428,98,104,236,107.61,-1,-1,-1
3,-1,332,82,104,236,91.927,-1,-1,-1
3,-1,69.091,103.64,94.545,214.55,84.672,-1,-1,-1
3,-1,563.08,87.692,80,181.54,64.164,-1,-1,-1
3,-1,502,113,52,118,54.553,-1,-1,-1
3,-1,374.55,103.64,94.545,214.55,16.352,-1,-1,-1
4,-1,185.45,89.091,94.545,214.55,123.18,-1,-1,-1
4,-1,428,98,104,236,92.769,-1,-1,-1
4,-1,345.45,89.091,94.545,214.55,87.091,-1,-1,-1
4,-1,76.667,121.67,86.667,196.67,75.039,-1,-1,-1
4,-1,556.67,81.667,86.667,196.67,72.807,-1,-1,-1
4,-1,497.53,114.55,56.877,129.07,56,-1,-1,-1
4,-1,156.36,74.545,94.545,214.55,24.143,-1,-1,-1
5,-1,348,82,104,236,104.42,-1,-1,-1
5,-1,447.27,103.64,94.545,214.55,98.532,-1,-1,-1
5,-1,185.45,89.091,94.545,214.55,96.003,-1,-1,-1
5,-1,556.67,81.667,86.667,196.67,82.41,-1,-1,-1
5,-1,63.333,121.67,86.667,196.67,68.247,-1,-1,-1
5,-1,156.92,75.385,80,181.54,28.583,-1,-1,-1
5,-1,510,121,52,118,21.714,-1,-1,-1
6,-1,341.62,87.857,112.01,254.17,105.37,-1,-1,-1
6,-1,447.27,103.64,94.545,214.55,94.95,-1,-1,-1
6,-1,188,82,104,236,93.037,-1,-1,-1
6,-1,556.67,81.667,86.667,196.67,83.571,-1,-1,-1
6,-1,63.333,121.67,86.667,196.67,66.86,-1,-1,-1
6,-1,156.92,75.385,80,181.54,42.397,-1,-1,-1
6,-1,418.18,89.091,94.545,214.55,19.179,-1,-1,-1
7,-1,348,82,104,236,108.69,-1,-1,-1
7,-1,188,82,104,236,103.64,-1,-1,-1
7,-1,447.27,103.64,94.545,214.55,97.618,-1,-1,-1
7,-1,556.67,81.667,86.667,196.67,85.317,-1,-1,-1
7,-1,156.92,75.385,80,181.54,58.988,-1,-1,-1
7,-1,40,103.64,94.545,214.55,53.978,-1,-1,-1
7,-1,380,98,104,236,47.669,-1,-1,-1
8,-1,360,89.091,94.545,214.55,104.48,-1,-1,-1
8,-1,200,103.64,94.545,214.55,100.99,-1,-1,-1
8,-1,447.27,103.64,94.545,214.55,91.206,-1,-1,-1
8,-1,543.33,81.667,86.667,196.67,88.872,-1,-1,-1
8,-1,40,103.64,94.545,214.55,63.686,-1,-1,-1
8,-1,169.55,97.2,62.22,141.19,59.411,-1,-1,-1
8,-1,570,95,86.667,196.67,21.123,-1,-1,-1
9,-1,364,82,104,236,113.21,-1,-1,-1
9,-1,444,82,104,236,90.818,-1,-1,-1
9,-1,200,103.64,94.545,214.55,86.419,-1,-1,-1
9,-1,543.33,81.667,86.667,196.67,80.118,-1,-1,-1
9,-1,40,103.64,94.545,214.55,67.454,-1,-1,-1
9,-1,156.92,75.385,80,181.54,55.862,-1,-1,-1
9,-1,229.09,118.18,94.545,214.55,22.576,-1,-1,-1
10,-1,364,82,104,236,112.9,-1,-1,-1
10,-1,223.33,121.67,86.667,196.67,93.734,-1,-1,-1
10,-1,444,82,104,236,88.659,-1,-1,-1
10,-1,25.455,103.64,94.545,214.55,82.52,-1,-1,-1
10,-1,543.33,81.667,86.667,196.67,77.4,-1,-1,-1
10,-1,156.92,75.385,80,181.54,47.433,-1,-1,-1
10,-1,196.67,135,86.667,196.67,38.8,-1,-1,-1
11,-1,364,82,104,236,106.32,-1,-1,-1
11,-1,223.33,121.67,86.667,196.67,99.92,-1,-1,-1
11,-1,445.41,70.714,112.01,254.17,78.605,-1,-1,-1
11,-1,543.33,81.667,86.667,196.67,74.23,-1,-1,-1
11,-1,25.455,89.091,94.545,214.55,73.922,-1,-1,-1
11,-1,156.92,75.385,80,181.54,45.195,-1,-1,-1
11,-1,196.67,135,86.667,196.67,19.995,-1,-1,-1
11,-1,396,98,104,236,13.003,-1,-1,-1
11,-1,64.218,262.36,28.326,64.279,6.1777,-1,-1,-1
12,-1,374.55,89.091,94.545,214.55,96.763,-1,-1,-1
12,-1,460,82,104,236,79.719,-1,-1,-1
12,-1,214.55,103.64,94.545,214.55,78.463,-1,-1,-1
12,-1,543.33,81.667,86.667,196.67,75.049,-1,-1,-1
12,-1,23.333,108.33,86.667,196.67,60.928,-1,-1,-1
12,-1,156.92,75.385,80,181.54,41.611,-1,-1,-1
12,-1,403.64,103.64,94.545,214.55,11.125,-1,-1,-1
12,-1,243.64,118.18,94.545,214.55,9.0187,-1,-1,-1
13,-1,460,82,104,236,96.878,-1,-1,-1
13,-1,374.55,89.091,94.545,214.55,94.699,-1,-1,-1
13,-1,229.09,103.64,94.545,214.55,79.103,-1,-1,-1
13,-1,10.909,103.64,94.545,214.55,62.926,-1,-1,-1
13,-1,538.46,87.692,80,181.54,58.673,-1,-1,-1
13,-1,165.25,95.217,68.041,154.4,45.953,-1,-1,-1
13,-1,403.64,103.64,94.545,214.55,15.992,-1,-1,-1
13,-1,513.85,136.92,80,181.54,15.355,-1,-1,-1
13,-1,563.08,63.077,80,181.54,9.8274,-1,-1,-1
14,-1,236.67,108.33,86.667,196.67,97.642,-1,-1,-1
14,-1,461.82,103.64,94.545,214.55,95.98,-1,-1,-1
14,-1,374.55,89.091,94.545,214.55,93.1,-1,-1,-1
14,-1,520,74.545,94.545,214.55,56.338,-1,-1,-1
14,-1,156.92,75.385,80,181.54,51.89,-1,-1,-1
14,-1,-4,98,104,236,48.274,-1,-1,-1
14,-1,490.91,89.091,94.545,214.55,47.09,-1,-1,-1
14,-1,410,121.67,86.667,196.67,14.961,-1,-1,-1
14,-1,210,135,86.667,196.67,9.1282,-1,-1,-1
15,-1,236.67,108.33,86.667,196.67,99.589,-1,-1,-1
15,-1,380,82,104,236,97.79,-1,-1,-1
