1,-1,82.963,303.34,61.523,139.61,64.56,-1,-1,-1
1,-1,653.45,127.09,28.364,64.364,20.941,-1,-1,-1
2,-1,85.091,306.55,56.727,128.73,67.004,-1,-1,-1
2,-1,659,132.5,26,59,24.594,-1,-1,-1
3,-1,657.82,127.09,28.364,64.364,49.801,-1,-1,-1
3,-1,93.818,297.82,56.727,128.73,49.767,-1,-1,-1
4,-1,102.55,297.82,56.727,128.73,59.37,-1,-1,-1
4,-1,659,132.5,26,59,49.379,-1,-1,-1
5,-1,102.55,297.82,56.727,128.73,53.458,-1,-1,-1
5,-1,662.18,127.09,28.364,64.364,39.178,-1,-1,-1
6,-1,110,297,52,118,67.783,-1,-1,-1
6,-1,662.18,127.09,28.364,64.364,59.194,-1,-1,-1
7,-1,118,297,52,118,88.161,-1,-1,-1
7,-1,667,132.5,26,59,59.618,-1,-1,-1
8,-1,126,289,52,118,89.654,-1,-1,-1
8,-1,675,128.5,26,59,23.452,-1,-1,-1
8,-1,-7.0588,237.88,36.706,83.294,20.094,-1,-1,-1
9,-1,128.73,280.36,56.727,128.73,65.618,-1,-1,-1
9,-1,679,128.5,26,59,39.372,-1,-1,-1
9,-1,-1.4118,237.88,36.706,83.294,28.478,-1,-1,-1
10,-1,134,281,52,118,75.515,-1,-1,-1
10,-1,683,128.5,26,59,26.297,-1,-1,-1
10,-1,4.2353,237.88,36.706,83.294,21.87,-1,-1,-1
10,-1,435,100.5,26,59,16.975,-1,-1,-1
11,-1,134,281,52,118,58.217,-1,-1,-1
11,-1,691,128.5,26,59,34.795,-1,-1,-1
11,-1,15.529,237.88,36.706,83.294,31.86,-1,-1,-1
11,-1,435,96.5,26,59,18.536,-1,-1,-1
12,-1,695,128.5,26,59,44.978,-1,-1,-1
12,-1,144.46,277.97,47.48,107.74,44.729,-1,-1,-1
12,-1,23.226,236.13,40.258,91.355,42.86,-1,-1,-1
12,-1,435,96.5,26,59,16.805,-1,-1,-1
13,-1,146.18,262.91,56.727,128.73,54.856,-1,-1,-1
13,-1,41.806,236.13,40.258,91.355,30.765,-1,-1,-1
13,-1,699,124.5,26,59,30.725,-1,-1,-1
14,-1,703,124.5,26,59,53.069,-1,-1,-1
14,-1,150,273,52,118,53.067,-1,-1,-1
14,-1,41.806,229.94,40.258,91.355,33.484,-1,-1,-1
15,-1,150,265,52,118,63.145,-1,-1,-1
15,-1,54.194,236.13,40.258,91.355,59.041,-1,-1,-1
15,-1,707,124.5,26,59,40.878,-1,-1,-1
16,-1,158,257,52,118,69.1,-1,-1,-1
16,-1,58.435,228.56,43.462,98.624,54.038,-1,-1,-1
16,-1,707,124.5,26,59,40.311,-1,-1,-1
17,-1,78.47,228.56,43.462,98.624,60.092,-1,-1,-1
17,-1,166.4,263.39,47.48,107.74,50.783,-1,-1,-1
17,-1,714.55,122.73,28.364,64.364,35.305,-1,-1,-1
17,-1,151.77,256.1,47.48,107.74,5.0099,-1,-1,-1
18,-1,85.148,228.56,43.462,98.624,77.891,-1,-1,-1
18,-1,166,257,52,118,46.564,-1,-1,-1
18,-1,714.55,122.73,28.364,64.364,31.385,-1,-1,-1
18,-1,439,96.5,26,59,12.169,-1,-1,-1
19,-1,98.504,228.56,43.462,98.624,58.604,-1,-1,-1
19,-1,166,249,52,118,56.179,-1,-1,-1
19,-1,715,120.5,26,59,26.788,-1,-1,-1
20,-1,166.4,248.81,47.48,107.74,38.455,-1,-1,-1
20,-1,111.53,232.24,36.706,83.294,38.107,-1,-1,-1
20,-1,711,120.5,26,59,17.179,-1,-1,-1
20,-1,443,96.5,26,59,12.294,-1,-1,-1
21,-1,116.13,229.94,40.258,91.355,60.721,-1,-1,-1
21,-1,166,241,52,118,46.067,-1,-1,-1
21,-1,711,120.5,26,59,19.224,-1,-1,-1
22,-1,128.47,237.88,36.706,83.294,66.82,-1,-1,-1
22,-1,178.64,248.65,43.462,98.624,48.338,-1,-1,-1
22,-1,139.76,243.53,36.706,83.294,8.4904,-1,-1,-1
22,-1,447,100.5,26,59,4.9617,-1,-1,-1
23,-1,181.03,241.52,47.48,107.74,64.1,-1,-1,-1
23,-1,134.71,236.13,40.258,91.355,42.78,-1,-1,-1
24,-1,145.41,232.24,36.706,83.294,51.191,-1,-1,-1
24,-1,703,120.5,26,59,50.325,-1,-1,-1
24,-1,174,233,52,118,44.551,-1,-1,-1
25,-1,151.06,237.88,36.706,83.294,45.133,-1,-1,-1
25,-1,181.03,241.52,47.48,107.74,35.563,-1,-1,-1
25,-1,699,120.5,26,59,23.524,-1,-1,-1
26,-1,158.61,228.56,43.462,98.624,55.66,-1,-1,-1
26,-1,185.32,235.26,43.462,98.624,42.678,-1,-1,-1
